,race_id,着順,枠番,馬番,馬名,斤量,騎手,タイム,上り,単勝,人気,性,年齢,体重,体重変化
2,201501020203,3,5,7,ハヤブサゲッツ,56,丸田恭介,1:47.3,40.3,14.2,6,牡,3,478,6
3,201501020203,4,3,3,イロジカケ,54,柴田善臣,1:47.7,39.4,11.2,5,牝,3,462,2
4,201501020203,5,5,6,メイショウアルパ,51,加藤祥太,1:48.2,39.5,65.5,9,牝,3,474,2
5,201501020203,6,6,9,ダリグラム,54,柴山雄一,1:48.3,40.4,62.0,8,牝,3,472,0
6,201501020203,7,6,8,ゴットモーニング,56,田中健,1:48.3,40.5,8.1,4,セ,3,446,10
7,201501020203,8,8,12,タマノバベル,56,松田大作,1:48.4,41.0,143.6,10,牡,3,462,-8
8,201501020203,9,2,2,ウェブスリンガー,56,四位洋文,1:48.6,40.1,5.3,2,牡,3,472,2
9,201501020203,10,7,10,アレグロン,56,横山和生,1:50.5,41.9,278.8,12,セ,3,460,0
10,201501020203,11,4,5,ステイハッピー,54,古川吉洋,1:50.5,42.8,43.1,7,牝,3,446,-4
11,201501020203,12,8,13,テヅクリ,52,城戸義政,1:50.8,42.4,342.0,13,牝,3,444,10
12,201501020203,13,7,11,デルマヨタロウ,56,長岡禎仁,1:51.1,43.5,154.0,11,牡,3,484,4
0,201501020204,1,8,15,スーパープリンセス,54,田中博康,1:09.9,35.5,5.6,3,牝,3,440,4
1,201501020204,2,2,3,グレイスフルアート,54,柴山雄一,1:09.9,35.5,4.2,2,牝,3,466,-6
2,201501020204,3,3,6,マーシフルハート,54,福永祐一,1:09.9,35.7,2.9,1,牝,3,380,2
3,201501020204,4,4,7,エーデルフラウ,54,蛯名正義,1:10.3,35.8,9.2,4,牝,3,404,2
4,201501020204,5,7,14,メイショウグラチェ,54,酒井学,1:10.3,36.1,18.5,8,牝,3,468,-4
5,201501020204,6,6,12,タカラフェニックス,54,勝浦正樹,1:10.5,35.6,153.0,12,牝,3,428,-2
6,201501020204,7,6,11,ケンブリッジヒカリ,54,長岡禎仁,1:10.5,35.2,349.7,15,牝,3,480,10
7,201501020204,8,4,8,ギャラクシーツアー,51,加藤祥太,1:10.5,35.0,38.2,10,牝,3,418,2
8,201501020204,9,1,1,ルールブルー,52,城戸義政,1:10.6,36.3,94.7,11,牝,3,440,8
9,201501020204,10,5,10,クロスザボーダー,56,松田大作,1:10.7,35.8,158.2,13,牡,3,430,-4
10,201501020204,11,1,2,ハシルヨダッシュ,56,横山和生,1:10.8,37.3,9.7,5,牡,3,518,8
11,201501020204,12,8,16,ドーテ,54,柴田善臣,1:10.8,37.3,14.2,6,牝,3,426,-14
12,201501020204,13,2,4,フレズノ,56,古川吉洋,1:11.0,35.6,14.3,7,牡,3,476,-10
13,201501020204,14,7,13,ジャストザルーチェ,54,丸山元気,1:11.1,37.0,29.6,9,牝,3,484,28
14,201501020204,15,3,5,ドリームテーラー,56,菱田裕二,1:12.2,36.5,170.3,14,牡,3,446,10
0,201501020205,1,8,12,リアルキング,54,四位洋文,1:51.7,35.5,33.2,8,牡,2,516,0
1,201501020205,2,5,6,ダノンサンシャイン,54,福永祐一,1:51.9,35.5,1.7,1,牡,2,472,0
2,201501020205,3,4,4,エミーズレシピ,54,ルメール,1:51.9,35.3,15.8,4,牝,2,472,0
3,201501020205,4,1,1,キャノンストリート,54,丸田恭介,1:52.0,35.2,31.8,7,牡,2,450,0
4,201501020205,5,3,3,ディープエクシード,54,岩田康誠,1:52.1,35.6,4.5,2,牡,2,482,0
5,201501020205,6,8,11,ミュゼジュリエット,54,柴山雄一,1:52.2,35.9,50.8,10,牝,2,454,0
6,201501020205,7,6,7,ドルフィンマーク,54,横山典弘,1:52.8,35.8,36.5,9,牡,2,502,0
7,201501020205,8,2,2,クレスクント,54,川田将雅,1:52.9,36.3,10.6,3,牝,2,520,0
8,201501020205,9,5,5,ログライン,54,蛯名正義,1:53.3,36.1,86.8,11,牝,2,450,0
9,201501020205,10,7,10,グースベリー,54,丸山元気,1:53.9,37.1,26.4,6,牝,2,488,0
10,201501020205,11,6,8,サンキュー,54,三浦皇成,1:54.1,37.0,114.2,12,牡,2,482,0
11,201501020205,12,7,9,カフジプリンス,54,戸崎圭太,1:54.5,37.2,19.0,5,牡,2,526,0
0,201501020206,1,7,10,コスモキーマン,54,丹内祐次,0:58.7,35.1,3.0,1,牡,3,460,0
1,201501020206,2,6,7,シゲルハダカマツリ,54,蛯名正義,0:58.9,35.2,9.4,4,牡,3,532,18
2,201501020206,3,5,5,クリノショウスーシ,52,長岡禎仁,0:59.0,35.2,9.4,5,牝,3,490,2
3,201501020206,4,5,6,ハクサンフレンチ,54,岩田康誠,0:59.2,35.7,3.7,2,牡,3,484,-4
4,201501020206,5,3,3,キクノブレイン,57,三浦皇成,0:59.2,35.2,21.6,8,牡,5,488,14
5,201501020206,6,6,8,タカミル,57,菱田裕二,0:59.6,35.5,14.6,7,牡,6,494,0
6,201501020206,7,1,1,フジサンマーケット,57,横山和生,0:59.7,35.9,131.9,11,牡,4,446,-2
7,201501020206,8,8,11,スズカプリオール,57,柴山雄一,0:59.8,35.5,31.6,9,牡,4,496,-6
8,201501020206,9,4,4,ロックフォール,54,松田大作,0:59.9,36.1,5.7,3,牡,3,434,2
9,201501020206,10,7,9,イスルギ,55,藤田伸二,1:00.2,36.4,31.9,10,牝,4,448,-2
10,201501020206,11,8,12,ブルーモントレー,55,丸田恭介,1:00.2,36.4,11.8,6,牝,5,472,-10
11,201501020206,12,2,2,マナスル,55,酒井学,1:00.6,35.9,180.3,12,牝,4,450,0
0,201501020207,1,8,14,ヴェネト,54,福永祐一,1:28.1,34.7,2.4,1,牡,3,438,6
1,201501020207,2,7,12,ランウェイ,49,加藤祥太,1:28.2,35.5,30.3,9,牝,3,466,2
2,201501020207,3,5,8,アドマイヤライン,57,川田将雅,1:28.4,35.1,6.2,3,牡,5,446,0
3,201501020207,4,7,11,ラガーギアチェンジ,57,池添謙一,1:28.5,35.5,13.4,5,牡,4,484,-2
4,201501020207,5,6,10,ジェラテリアバール,55,ルメール,1:28.8,34.9,13.6,6,牝,5,508,12
5,201501020207,6,8,13,ベーリングメファ,52,四位洋文,1:28.9,35.2,123.9,13,牝,3,454,10
6,201501020207,7,4,6,ゴールドサーベラス,51,井上敏樹,1:29.0,36.6,8.5,4,牡,3,442,6
7,201501020207,8,3,4,アートフェスタ,57,蛯名正義,1:29.2,35.7,4.6,2,牡,4,508,0
8,201501020207,9,5,7,ブロンズテーラー,55,丹内祐次,1:29.3,36.7,64.2,12,牝,4,440,-4
9,201501020207,10,2,2,ミューラルクラウン,55,荻野琢真,1:29.3,36.4,42.8,10,牝,4,470,-8
10,201501020207,11,1,1,ヴェルステルキング,54,三浦皇成,1:29.3,36.1,18.2,7,牡,3,470,4
11,201501020207,12,4,5,リベルタンゴ,52,横山典弘,1:29.3,36.3,58.6,11,牝,3,512,6
12,201501020207,13,3,3,サンビショップ,54,酒井学,1:29.4,36.0,164.4,14,セ,3,462,6
13,201501020207,14,6,9,ボールドジャパン,57,丸山元気,1:29.5,35.7,22.9,8,牡,4,498,-4
0,201501020208,1,8,13,シーリーヴェール,57,福永祐一,1:45.7,38.8,1.8,1,牡,4,474,-2
1,201501020208,2,4,4,レインボーソング,52,菱田裕二,1:46.1,39.2,46.0,12,牝,3,494,28
2,201501020208,3,5,6,ウインオリファン,54,三浦皇成,1:46.1,39.3,8.0,3,牡,3,476,14
3,201501020208,4,7,11,チャオ,57,西村太一,1:46.5,38.5,36.2,10,牡,4,472,2
4,201501020208,5,6,9,ストロングバルドル,57,岩田康誠,1:46.9,38.5,18.5,7,牡,4,474,6
5,201501020208,6,6,8,ミッキーデータ,54,加藤祥太,1:47.5,40.1,16.2,6,牡,4,518,2
6,201501020208,7,5,7,ナイトブルーミング,55,丸山元気,1:47.5,38.9,31.7,8,牝,5,452,2
7,201501020208,8,4,5,クリノバトゥーラ,55,横山典弘,1:47.5,40.1,43.5,11,牝,5,458,-2
8,201501020208,9,7,10,ワイドショー,55,柴田善臣,1:47.5,39.7,74.9,13,牝,4,500,6
9,201501020208,10,1,1,ダンカン,54,戸崎圭太,1:47.6,39.2,34.9,9,牡,3,450,6
10,201501020208,11,2,2,メイショウゲントク,52,城戸義政,1:47.7,38.9,14.6,5,牡,3,454,2
11,201501020208,12,3,3,ギブアンドテイク,57,蛯名正義,1:47.9,38.9,9.6,4,牡,4,488,-6
12,201501020208,13,8,12,ビックマウンテン,54,池添謙一,1:48.0,41.1,6.0,2,牡,3,544,-10
0,201501020209,1,5,8,テルメディカラカラ,52,藤田伸二,1:48.4,35.3,11.8,5,牝,3,448,0
1,201501020209,2,3,3,ヤマニンバステト,55,丹内祐次,1:48.5,35.4,57.2,12,牝,4,464,8
2,201501020209,3,6,9,サグレス,55,黛弘人,1:48.6,35.9,22.4,8,牝,4,470,-4
3,201501020209,4,1,1,ヒルノマテーラ,55,四位洋文,1:48.6,35.2,3.1,1,牝,4,460,0
4,201501020209,5,2,2,ウインアキレア,52,池添謙一,1:48.8,35.2,8.5,4,牝,3,452,2
5,201501020209,6,7,11,ウインオリアート,55,戸崎圭太,1:49.0,35.8,8.0,3,牝,4,436,0
6,201501020209,7,6,10,スペランツァデーア,55,ルメール,1:49.0,35.4,26.6,10,牝,4,448,0
7,201501020209,8,8,13,メローハーモニー,52,岩田康誠,1:49.1,35.1,23.4,9,牝,3,464,-4
8,201501020209,9,3,4,ターフデライト,55,宮崎光行,1:49.2,36.4,136.7,13,牝,6,504,0
9,201501020209,10,4,6,ロックキャンディ,52,柴山雄一,1:49.2,35.9,53.0,11,牝,3,492,14
10,201501020209,11,5,7,ロッカフラベイビー,52,蛯名正義,1:49.3,35.9,3.1,2,牝,3,444,-2
11,201501020209,12,4,5,マルーンドロップ,55,三浦皇成,1:49.4,35.4,198.8,14,牝,4,464,-4
12,201501020209,13,7,12,トウシンハンター,52,川田将雅,1:49.5,35.0,17.6,7,牝,3,442,-4
13,201501020209,14,8,14,アグネスマクシム,52,丸田恭介,1:50.0,35.3,16.8,6,牝,3,446,2
0,201501020210,1,6,8,マシェリガール,54,横山典弘,1:29.5,35.4,7.5,3,牝,2,484,6
1,201501020210,2,2,2,リッジマン,54,岩橋勇二,1:29.5,35.8,196.2,13,牡,2,426,-6
2,201501020210,2,4,5,スズカバーディー,54,古川吉洋,1:29.5,35.2,14.2,5,牡,2,430,-12
3,201501020210,4,8,13,キーパンチャー,54,井上幹太,1:29.7,35.8,54.7,10,牡,2,482,-4
4,201501020210,5,7,11,コスモフレンチ,54,丹内祐次,1:29.9,35.8,28.4,7,牡,2,478,-8
5,201501020210,6,8,12,マイネルサグラ,54,ルメール,1:29.9,35.5,2.5,1,牡,2,442,2
6,201501020210,7,4,4,プレイザゲーム,54,丸田恭介,1:30.1,35.4,38.8,8,牡,2,458,10
7,201501020210,8,5,6,リンダリンダ,54,桑村真明,1:30.3,35.8,39.6,9,牝,2,474,0
8,201501020210,9,3,3,コパノミライ,54,藤井勘一,1:30.4,35.5,97.7,11,牝,2,460,0
9,201501020210,10,1,1,エイシンキロオル,54,宮崎光行,1:30.4,35.9,109.7,12,牡,2,440,0
10,201501020210,11,6,9,リリカルホワイト,54,三浦皇成,1:30.5,36.3,3.2,2,牝,2,528,20
11,201501020210,12,5,7,マカーオーン,54,勝浦正樹,1:30.7,36.8,7.7,4,牡,2,468,2
12,201501020210,13,7,10,ネコダンサー,54,柴山雄一,1:30.8,36.0,28.2,6,牡,2,472,2
0,201501020211,1,6,11,ディサイファ,57,四位洋文,1:59.0,36.0,11.1,5,牡,6,496,0
1,201501020211,2,3,5,ヒットザターゲット,57,小牧太,1:59.0,34.9,29.8,8,牡,7,512,0
2,201501020211,3,3,4,ダービーフィズ,57,岩田康誠,1:59.0,35.1,9.6,4,牡,5,450,2
3,201501020211,4,5,8,ヤマカツエース,54,池添謙一,1:59.1,35.5,35.3,10,牡,3,474,-4
4,201501020211,5,1,1,ラキシス,55,ルメール,1:59.2,36.2,3.4,2,牝,5,476,-2
5,201501020211,6,4,7,ラストインパクト,57,川田将雅,1:59.2,35.4,4.6,3,牡,5,500,8
6,201501020211,7,8,14,ハギノハイブリッド,57,福永祐一,1:59.3,35.8,21.2,7,牡,4,446,0
7,201501020211,8,7,12,トーホウジャッカル,57,酒井学,1:59.5,36.3,2.9,1,牡,4,486,2
8,201501020211,9,7,13,トウケイヘイロー,57,柴田善臣,1:59.8,37.0,17.8,6,牡,6,504,-2
9,201501020211,10,8,15,サクラアルディート,57,戸崎圭太,1:59.8,36.2,105.2,11,牡,7,478,0
10,201501020211,11,6,10,ハナズリベンジ,55,丸田恭介,2:00.1,36.1,262.6,12,牝,4,492,4
11,201501020211,12,4,6,サイモントルナーレ,57,三浦皇成,2:00.4,35.9,458.9,14,牡,9,452,-2
12,201501020211,13,2,2,フレージャパン,57,藤田伸二,2:00.5,36.2,307.2,13,牡,6,468,-10
13,201501020211,14,5,9,ステラウインド,57,蛯名正義,2:01.1,37.6,30.3,9,牡,6,486,2
14,201501020211,15,2,3,スワンボート,57,水口優也,2:02.1,37.3,510.8,15,牡,5,470,14
0,201501020212,1,7,9,マリカ,55,井上敏樹,0:58.4,35.7,3.6,1,牝,4,480,6
1,201501020212,2,6,8,ランドクイーン,55,福永祐一,0:58.5,36.0,8.3,6,牝,5,474,-8
2,201501020212,3,5,5,クリノリーソクツモ,52,三浦皇成,0:58.5,35.3,6.9,4,牝,3,446,4
3,201501020212,4,2,2,セクシーボーイ,57,横山典弘,0:58.7,35.2,4.5,2,牡,4,472,-6
4,201501020212,5,8,12,セイユウスマイル,55,横山和生,0:59.0,35.9,6.2,3,牝,5,504,-4
5,201501020212,6,1,1,レアヴェントゥーレ,57,戸崎圭太,0:59.0,35.0,7.5,5,牡,5,526,-10
6,201501020212,7,8,11,タンブルブルータス,57,岩田康誠,0:59.1,34.7,22.1,8,牡,6,492,-8
7,201501020212,8,4,4,ドナリサ,55,黛弘人,0:59.1,35.0,75.1,12,牝,7,478,2
8,201501020212,9,5,6,リッシンロケット,57,城戸義政,0:59.3,35.3,43.6,10,牡,5,456,-12
9,201501020212,10,7,10,ベルライン,55,池添謙一,0:59.5,36.1,54.7,11,牝,5,452,0
10,201501020212,11,6,7,ピュアアイズ,55,菱田裕二,0:59.9,36.0,14.3,7,牝,5,500,12
11,201501020212,12,3,3,トウショウデュエル,54,勝浦正樹,1:00.2,35.9,38.5,9,牡,3,512,2
0,201501020301,1,3,3,スミレ,54,モレイラ,1:30.5,35.9,7.5,4,牝,2,440,0
1,201501020301,2,5,6,ジュアンマリエ,54,戸崎圭太,1:30.5,35.8,6.3,3,牝,2,440,0
2,201501020301,3,5,7,アドルナメンテ,54,岩田康誠,1:30.8,35.6,2.4,1,牝,2,448,-6
3,201501020301,4,4,5,レーヌドコロール,54,池添謙一,1:30.9,36.0,24.1,7,牝,2,482,-8
4,201501020301,5,6,9,アビス,54,柴山雄一,1:31.0,35.8,14.7,5,牝,2,436,0
5,201501020301,6,7,10,ヤマカツサファイヤ,54,三浦皇成,1:31.3,35.7,25.1,9,牝,2,488,-8
6,201501020301,6,7,11,コウセイカルメン,54,松田大作,1:31.3,35.6,15.9,6,牝,2,378,-2
7,201501020301,8,2,2,デルマオイチ,54,ウィリア,1:31.5,35.4,185.1,11,牝,2,388,2
8,201501020301,9,6,8,マーチン,54,Ｍ．デム,1:31.6,36.6,24.4,8,牝,2,418,12
9,201501020301,10,4,4,ルーレットクイーン,54,蛯名正義,1:31.8,35.9,102.7,10,牝,2,444,-2
10,201501020301,11,8,13,サトノサンシャイン,54,福永祐一,1:31.9,36.7,4.7,2,牝,2,408,0
11,201501020301,12,8,12,アイシーザライト,54,水口優也,1:32.0,36.6,236.1,13,牝,2,386,-12
12,201501020301,13,1,1,ハビトゥス,54,菱田裕二,1:33.0,37.1,217.0,12,牝,2,434,-2
0,201501020302,1,6,7,タマモアタック,56,福永祐一,1:45.6,37.3,20.2,8,牡,3,484,-6
1,201501020302,2,6,8,ディーエスレイザー,56,勝浦正樹,1:46.4,37.5,9.2,4,牡,3,490,2
2,201501020302,3,4,4,レイズユアハンズ,56,戸崎圭太,1:46.7,38.3,9.4,5,牡,3,510,-2
3,201501020302,4,1,1,メイショウテンロウ,56,武豊,1:46.7,38.0,22.1,9,牡,3,478,0
4,201501020302,5,5,5,スターペスカンタ,56,岩田康誠,1:46.8,38.2,3.2,1,牡,3,498,-2
5,201501020302,6,2,2,ダンスオーレ,53,井上敏樹,1:46.9,38.0,13.9,7,牡,3,458,0
6,201501020302,7,3,3,スターフィッシュ,54,荻野琢真,1:47.5,37.4,178.5,11,牝,3,420,-10
7,201501020302,8,8,12,キクノステラ,56,柴山雄一,1:47.8,39.3,9.9,6,牡,3,500,0
8,201501020302,9,5,6,ゴーオンハート,56,古川吉洋,1:47.8,39.6,194.5,12,牡,3,468,-4
9,201501020302,10,7,10,クラウドサーファー,53,加藤祥太,1:47.9,39.1,85.5,10,牡,3,444,4
10,201501020302,11,8,11,トップインパクト,56,四位洋文,1:49.1,40.5,7.1,3,牡,3,426,4
0,201501020303,1,6,7,エビスフラワー,54,水口優也,0:59.7,35.8,58.5,10,牝,3,476,12
1,201501020303,2,5,6,ポッドフィズ,54,菱田裕二,0:59.7,35.3,3.0,2,牝,3,462,6
2,201501020303,3,2,2,サンライズシーズン,56,岩田康誠,1:00.1,35.9,2.6,1,牡,3,464,4
3,201501020303,4,6,8,ダンヴィル,56,福永祐一,1:00.3,36.2,7.1,3,牡,3,448,0
4,201501020303,5,1,1,ヒューガライゼン,54,黛弘人,1:00.4,35.7,45.2,8,牝,3,468,2
5,201501020303,6,8,11,トミケンアユート,53,井上敏樹,1:00.7,35.5,7.4,4,牡,3,532,8
6,201501020303,7,4,4,リアンシチー,52,城戸義政,1:00.8,36.1,9.7,5,牝,3,418,0
7,201501020303,8,7,10,エターナルカラー,54,荻野琢真,1:00.9,37.0,97.4,12,牝,3,486,6
8,201501020303,9,8,12,スズカノーチラス,56,丸田恭介,1:00.9,36.0,18.0,6,牡,3,440,0
9,201501020303,10,5,5,コーリンブリリアン,54,丹内祐次,1:01.0,34.7,51.4,9,牝,3,438,4
10,201501020303,11,7,9,クリノテンホー,56,柴山雄一,1:01.1,35.9,69.2,11,牡,3,406,2
11,201501020303,12,3,3,トラストニーケー,51,加藤祥太,1:01.2,36.4,42.8,7,牝,3,492,14
0,201501020304,1,7,10,ベイビータピット,54,モレイラ,1:45.5,36.9,1.8,1,牡,3,478,16
1,201501020304,2,7,11,アメリカンストーム,56,松田大作,1:46.1,36.4,174.4,10,牡,3,528,-14
2,201501020304,3,5,6,ショウナンハルカス,56,Ｍ．デム,1:46.3,37.6,2.9,2,牡,3,478,-8
3,201501020304,4,6,8,ウインエスパシオ,56,ウィリア,1:46.6,37.2,16.6,6,牡,3,508,0
4,201501020304,5,5,7,ゼトス,56,柴山雄一,1:46.9,37.9,15.6,5,牡,3,460,0
5,201501020304,6,3,3,ブリヤン,56,藤岡康太,1:47.4,37.5,270.4,13,牡,3,506,4
6,201501020304,7,1,1,オーバーウェルム,53,加藤祥太,1:47.4,38.5,14.1,3,牡,3,446,2
7,201501020304,8,2,2,サトーリアス,56,岩田康誠,1:48.4,39.5,23.6,7,牡,3,466,4
8,201501020304,9,6,9,ネオキセキ,53,井上敏樹,1:48.4,38.2,190.4,12,牡,3,442,0
9,201501020304,10,8,12,アップセッター,56,戸崎圭太,1:48.4,38.4,120.6,9,牡,3,444,0
10,201501020304,11,4,5,セレーノ,56,古川吉洋,1:48.9,39.5,180.7,11,牡,3,496,6
11,201501020304,12,8,13,スカイロケット,56,横山典弘,1:49.2,39.2,28.6,8,牡,3,512,4
12,201501020304,13,4,4,サンガッロ,56,勝浦正樹,1:49.3,40.6,14.9,4,牡,3,474,0
0,201501020305,1,5,7,クインズサターン,54,岩田康誠,1:48.6,38.6,11.5,4,牡,2,464,0
1,201501020305,2,8,12,ジョリガーニャント,54,三浦皇成,1:48.6,39.5,26.5,7,牝,2,474,0
2,201501020305,3,6,9,ブレイキングザロウ,54,Ｍ．デム,1:48.8,39.4,2.2,1,牡,2,508,0
3,201501020305,4,5,6,トーキョーキッド,54,柴山雄一,1:49.0,39.6,8.9,3,牡,2,448,0
4,201501020305,5,4,4,アポロスウィフト,54,勝浦正樹,1:49.1,39.5,138.0,13,牝,2,428,0
5,201501020305,6,7,11,ジークイーン,54,藤岡康太,1:50.3,41.2,14.3,5,牝,2,490,0
6,201501020305,7,6,8,ネイビーブルー,54,福永祐一,1:50.3,40.7,3.7,2,牡,2,492,0
7,201501020305,8,4,5,ボーントゥウインズ,54,モレイラ,1:50.7,40.7,15.0,6,牡,2,498,0
8,201501020305,9,1,1,サンバーナル,54,菱田裕二,1:51.1,41.2,57.0,10,牡,2,466,0
9,201501020305,10,7,10,ミスターファルク,54,戸崎圭太,1:51.2,41.5,51.1,9,牡,2,486,0
10,201501020305,11,3,3,ニシノラック,54,ウィリア,1:51.2,41.2,87.9,11,牝,2,398,0
11,201501020305,12,8,13,コスモアモル,54,黛弘人,1:52.8,42.0,108.6,12,牡,2,502,0
12,201501020305,13,2,2,ヤマン,54,ジャルネ,1:53.4,43.5,31.8,8,牝,2,488,0
0,201501020306,1,5,10,ハナイチゲ,54,ウィリア,2:02.2,35.6,9.3,5,牝,3,436,0
1,201501020306,2,3,5,マイネルフレッチャ,56,戸崎圭太,2:02.3,35.6,6.4,4,牡,3,440,0
2,201501020306,3,4,7,ダブルフラワー,54,黛弘人,2:02.4,35.5,4.5,1,牝,3,480,0
3,201501020306,4,8,15,オーバースト,56,丹内祐次,2:02.5,35.1,199.3,15,セ,3,452,6
4,201501020306,5,8,16,ビーハグ,56,福永祐一,2:02.7,35.4,9.5,6,牡,3,480,-2
5,201501020306,6,3,6,メイショウデコイ,51,加藤祥太,2:02.8,35.7,19.6,9,牝,3,434,6
6,201501020306,7,2,4,レオロフティー,56,横山和生,2:02.9,36.1,21.1,10,牡,3,474,2
7,201501020306,8,6,12,シーオブラブ,54,Ｍ．デム,2:02.9,35.4,6.3,3,牝,3,434,0
8,201501020306,9,2,3,ウィスパーノット,56,三浦皇成,2:03.1,36.0,13.3,7,セ,3,484,6
9,201501020306,10,1,2,アドマイヤドラゴン,56,岩田康誠,2:03.1,35.7,52.9,11,牡,3,474,8
10,201501020306,11,5,9,エアヴーヴレ,54,松田大作,2:03.7,36.9,66.8,12,牝,3,504,-2
11,201501020306,12,1,1,アリビアール,56,モレイラ,2:03.7,36.5,4.6,2,牡,3,464,2
12,201501020306,13,4,8,ネオアルカディア,56,丸田恭介,2:04.0,37.4,82.4,13,牡,3,492,6
13,201501020306,14,6,11,ビセックスタイル,54,武豊,2:04.9,38.0,18.3,8,牝,3,450,4
14,201501020306,15,7,14,ジャンゴ,56,四位洋文,2:05.0,38.3,89.0,14,牡,3,484,4
0,201501020307,1,5,10,カービングパス,52,福永祐一,1:08.7,34.1,4.5,2,牝,3,468,2
1,201501020307,2,4,7,アルティマブラッド,52,池添謙一,1:08.9,34.5,2.9,1,牝,3,474,0
2,201501020307,3,6,12,ハギノナトゥーラ,52,岩田康誠,1:09.0,35.0,18.7,8,牝,3,504,10
3,201501020307,4,2,4,コスモマイルール,52,井上敏樹,1:09.1,34.0,51.0,11,牝,4,442,-2
4,201501020307,5,3,5,エクスシア,52,加藤祥太,1:09.2,34.4,95.3,13,牝,4,426,-6
5,201501020307,6,2,3,アリュージョン,55,松田大作,1:09.2,35.3,10.2,5,牝,4,488,12
6,201501020307,7,6,11,カレンステイシー,55,モレイラ,1:09.3,34.5,8.3,3,牝,4,478,-4
7,201501020307,8,4,8,フクノグローリア,52,横山典弘,1:09.3,34.8,8.9,4,牝,3,450,4
8,201501020307,9,7,14,ウィズアットレース,50,城戸義政,1:09.3,35.2,53.0,12,牝,3,428,2
9,201501020307,10,8,15,ウエスタンユーノー,55,横山和生,1:09.4,33.9,24.5,9,牝,4,494,12
10,201501020307,11,8,16,マイネシーア,55,Ｍ．デム,1:09.4,35.0,10.3,6,牝,4,436,6
11,201501020307,12,1,1,エターナルスター,55,嶋田純次,1:09.5,35.4,172.7,15,牝,5,498,0
12,201501020307,13,5,9,アイムユアドリーム,55,ジャルネ,1:09.6,35.0,15.6,7,牝,4,456,4
13,201501020307,14,3,6,クリノハッチャン,55,柴山雄一,1:09.8,34.6,28.9,10,牝,4,460,2
14,201501020307,15,7,13,キョウエイボヌール,55,勝浦正樹,1:09.9,35.0,190.7,16,牝,4,462,-6
15,201501020307,16,1,2,ニシノニカ,55,ウィリア,1:10.3,36.1,163.0,14,牝,5,472,0
0,201501020308,1,2,2,アトランタ,54,菱田裕二,0:58.6,34.8,5.7,2,牡,3,518,-20
1,201501020308,2,8,11,ディーエスフェイム,54,三浦皇成,0:58.8,35.3,2.7,1,牡,3,488,6
2,201501020308,3,8,12,ラッキーダン,54,モレイラ,0:59.0,35.5,6.2,4,牡,3,466,0
3,201501020308,4,5,6,アオジャシン,54,柴山雄一,0:59.2,34.3,17.4,8,牡,3,468,-8
4,201501020308,5,3,3,アーネストミノル,57,藤岡康太,0:59.2,34.7,95.2,11,牡,4,452,2
5,201501020308,6,5,5,クラシックマーク,55,池添謙一,0:59.2,35.4,15.1,6,牝,4,436,0
6,201501020308,7,4,4,カシノキングダム,52,城戸義政,0:59.5,35.3,38.9,9,牡,3,456,-2
7,201501020308,8,1,1,ウエスタンラムール,54,松田大作,0:59.7,35.7,5.7,3,牡,3,452,0
8,201501020308,9,6,7,ノイ,55,竹之下智,0:59.8,35.3,119.7,12,牝,5,460,0
9,201501020308,10,7,10,モリトブイコール,54,井上敏樹,1:00.3,35.6,48.9,10,セ,7,490,10
10,201501020308,11,7,9,コパノチャールズ,54,古川吉洋,1:00.4,35.9,8.1,5,牡,3,498,12
11,201501020308,12,6,8,ビバワールド,54,加藤祥太,1:00.5,36.2,15.6,7,セ,4,520,4
0,201501020309,1,4,6,ジューヴルエール,58,藤田弘治,2:40.5,36.9,19.7,8,牡,5,470,-2
1,201501020309,2,6,10,ジュンファイトクン,56,モレイラ,2:40.6,37.5,4.3,2,牡,3,446,4
2,201501020309,3,7,11,グランディフローラ,54,柴山雄一,2:41.3,38.0,29.2,10,牝,3,466,6
