,race_id,着順,枠番,馬番,馬名,斤量,騎手,タイム,上り,単勝,人気,性,年齢,体重,体重変化
6,201701010211,7,5,6,マキシマムドパリ,55,藤岡佑介,1:46.8,34.7,8.8,3,牝,5,466,4
7,201701010211,8,4,5,ハツガツオ,55,古川吉洋,1:46.9,34.8,238.5,12,牝,6,514,2
8,201701010211,9,5,7,ヤマカツグレース,51,池添謙一,1:47.1,35.6,14.8,7,牝,3,448,0
9,201701010211,10,7,10,パールコード,55,川田将雅,1:47.4,35.9,10.0,4,牝,4,512,12
10,201701010211,11,6,9,ラインハート,55,丸山元気,1:48.1,36.5,382.7,13,牝,6,468,0
11,201701010211,12,7,11,ノットフォーマル,55,江田照男,1:48.2,36.5,116.5,11,牝,5,470,0
12,201701010211,13,3,3,シャルール,55,四位洋文,1:48.2,36.9,35.0,9,牝,5,478,10
0,201701010212,1,2,2,サングレーザー,54,福永祐一,1:29.7,34.1,3.0,2,牡,3,482,16
1,201701010212,2,7,8,ツーエムマイスター,57,池添謙一,1:29.9,34.8,21.9,6,牡,5,458,6
2,201701010212,3,1,1,ヒルノマゼラン,57,古川吉洋,1:29.9,34.6,5.9,4,牡,4,510,0
3,201701010212,4,6,6,テラノヴァ,55,ルメール,1:29.9,34.2,2.6,1,牝,4,484,-2
4,201701010212,5,6,7,パラダイスガーデン,55,四位洋文,1:30.0,34.1,20.4,5,牝,5,482,0
5,201701010212,6,4,4,メローブリーズ,52,藤岡康太,1:30.1,34.6,58.5,9,牝,3,444,-12
6,201701010212,7,8,11,スマートプラネット,55,丹内祐次,1:30.2,34.7,55.3,8,牝,5,454,-12
7,201701010212,8,5,5,ユメノマイホーム,55,蛯名正義,1:30.2,34.5,23.6,7,牝,5,448,-10
8,201701010212,9,3,3,レッドルモンド,57,ティータ,1:30.3,34.5,84.1,10,牡,5,510,-10
9,201701010212,10,8,10,スズカゼ,52,横山典弘,1:30.6,35.3,5.3,3,牝,3,474,-4
10,201701010212,11,7,9,ジェイラー,55,黛弘人,1:30.9,35.7,189.8,11,牝,4,438,-2
0,201701010301,1,6,6,サニーダンサー,54,ルメール,0:59.9,35.7,3.7,2,牡,2,468,2
1,201701010301,2,7,7,ディアバビアナ,54,勝浦正樹,1:00.1,35.7,2.8,1,牝,2,490,8
2,201701010301,3,4,4,クオーレカルド,53,坂井瑠星,1:00.6,36.5,22.9,7,牝,2,428,0
3,201701010301,4,1,1,レベルスリー,54,中井裕二,1:00.6,35.9,14.4,6,牡,2,442,-4
4,201701010301,5,5,5,クローバーレッド,53,城戸義政,1:00.6,36.1,100.5,8,牝,2,446,-2
5,201701010301,6,8,8,パスポート,54,柴山雄一,1:00.8,36.2,7.6,4,牝,2,428,-4
6,201701010301,7,3,3,タガノアルタイル,54,藤岡佑介,1:01.5,36.8,10.0,5,牡,2,468,4
7,201701010301,8,2,2,フジワンタイフーン,51,横山武史,1:02.4,37.9,4.5,3,牡,2,474,-6
0,201701010302,1,3,3,タガノアニード,51,横山武史,1:46.3,37.9,3.2,2,牝,3,470,10
1,201701010302,2,8,14,メモリーフェイス,54,池添謙一,1:46.5,38.3,2.1,1,牝,3,520,2
2,201701010302,3,1,1,トモジャプリマ,54,藤岡佑介,1:46.6,38.2,25.4,6,牝,3,438,-4
3,201701010302,4,7,11,ペイシャオブワキア,54,ルメール,1:47.0,38.4,5.7,3,牝,3,454,2
4,201701010302,5,6,10,ナムラアヴィ,54,古川吉洋,1:47.3,38.4,28.4,8,牝,3,470,-4
5,201701010302,6,4,5,レッドラトナ,54,酒井学,1:47.5,38.9,100.3,12,牝,3,440,-12
6,201701010302,7,3,4,サンタテレサ,53,坂井瑠星,1:47.5,39.4,54.3,10,牝,3,480,-12
7,201701010302,8,5,7,ブルーブラッド,54,藤岡康太,1:48.2,39.8,34.8,9,牝,3,428,-6
8,201701010302,9,8,13,イチザヒロイン,53,小崎綾也,1:48.2,39.5,17.2,4,牝,3,448,4
9,201701010302,10,2,2,アパラチアン,54,丸山元気,1:49.8,40.9,204.2,14,牝,3,418,-6
10,201701010302,11,7,12,マダムストーリー,54,国分恭介,1:50.3,41.7,90.5,11,牝,3,424,4
11,201701010302,12,6,9,フジワンキララ,54,蛯名正義,1:50.5,42.1,28.0,7,牝,3,472,-12
12,201701010302,13,5,8,コパノレヴィーン,53,井上敏樹,1:50.8,41.6,174.3,13,牝,3,480,6
13,201701010302,14,4,6,ラインアストロ,54,勝浦正樹,1:51.0,42.8,17.6,5,牝,3,440,-2
0,201701010303,1,7,13,デザートストーム,56,藤岡康太,1:08.8,34.2,6.4,5,牡,3,444,0
1,201701010303,2,1,1,ソルオリーヴァ,56,原田和真,1:08.9,34.6,4.7,2,牡,3,474,-8
2,201701010303,3,4,8,ハイレートクライム,56,ルメール,1:09.2,34.4,4.1,1,牡,3,470,-4
3,201701010303,4,4,7,デンコウアリオン,56,池添謙一,1:09.4,35.4,5.0,3,牡,3,474,-2
4,201701010303,5,6,12,サンエリザベス,54,古川吉洋,1:09.5,34.4,144.7,12,牝,3,448,4
5,201701010303,6,7,14,アネロワ,54,蛯名正義,1:09.5,35.1,5.5,4,牝,3,420,0
6,201701010303,7,5,10,スマイルプリティ,53,木幡初也,1:09.5,34.9,14.9,7,牝,3,462,4
7,201701010303,8,3,6,ノーティスボード,51,横山武史,1:09.6,34.8,20.4,8,牝,3,498,-2
8,201701010303,9,3,5,ダイメイピット,55,城戸義政,1:09.8,34.6,64.1,10,牡,3,402,2
9,201701010303,10,5,9,イージーライド,56,酒井学,1:09.8,34.4,159.6,14,牡,3,446,2
10,201701010303,11,6,11,バトルピッピ,53,坂井瑠星,1:09.9,34.4,41.2,9,牝,3,430,-12
11,201701010303,12,2,4,ベルウッドカペラ,56,荻野琢真,1:10.5,34.9,365.8,16,牡,3,450,-8
12,201701010303,13,8,15,ジューン,54,横山和生,1:10.7,36.5,146.4,13,牝,3,416,-2
13,201701010303,14,8,16,プリンセスラグーン,54,勝浦正樹,1:11.6,36.3,258.7,15,牝,3,430,0
14,201701010303,15,2,3,マイネルトルペード,56,丹内祐次,1:11.8,37.2,66.7,11,牡,3,424,2
15,201701010303,16,1,2,ユウギリジョウ,53,小崎綾也,1:12.2,38.7,14.8,6,牝,3,448,2
0,201701010304,1,3,4,ユラノト,56,ルメール,1:45.7,38.2,1.9,1,牡,3,482,-8
1,201701010304,2,7,11,フュージョンロック,56,藤岡康太,1:46.5,39.5,20.5,7,牡,3,480,-4
2,201701010304,3,2,2,メイショウソリッド,56,ティータ,1:46.6,39.1,9.8,5,牡,3,502,10
3,201701010304,4,3,3,ヨッテケ,56,勝浦正樹,1:46.6,39.3,33.0,9,牡,3,466,-2
4,201701010304,5,5,8,シンゼンキング,56,池添謙一,1:46.7,38.9,7.0,3,牡,3,470,-4
5,201701010304,6,6,10,ブラックシンデレラ,53,木幡初也,1:47.0,38.6,219.0,13,牝,3,434,-10
6,201701010304,7,4,6,ヤマノブロンコ,56,横山和生,1:47.1,38.4,49.2,10,牡,3,460,0
7,201701010304,8,8,14,リープスプラウト,56,丹内祐次,1:47.4,39.4,58.3,11,牡,3,482,2
8,201701010304,9,8,13,コハク,55,小崎綾也,1:48.1,39.0,19.7,6,牡,3,456,0
9,201701010304,10,1,1,メイプルストロング,56,柴山雄一,1:48.2,40.6,9.1,4,牡,3,500,-2
10,201701010304,11,4,5,ニシノキャプテン,55,井上敏樹,1:48.9,41.3,31.0,8,牡,3,478,-2
11,201701010304,12,5,7,カリエラ,54,酒井学,1:49.4,41.7,73.0,12,牝,3,458,-2
12,201701010304,13,6,9,ミッキートーン,56,藤岡佑介,1:50.0,42.4,6.1,2,牡,3,548,-2
13,201701010304,14,7,12,ナチュラルキラー,53,横山武史,1:50.4,41.3,475.7,14,牡,3,480,8
0,201701010305,1,7,7,サフランブーケ,54,古川吉洋,1:09.9,35.0,4.7,2,牝,2,430,0
1,201701010305,2,5,5,ファストライフ,53,坂井瑠星,1:10.1,35.1,12.1,5,牝,2,424,0
2,201701010305,3,6,6,ミスルーア,54,勝浦正樹,1:10.4,34.4,6.0,3,牝,2,450,0
3,201701010305,4,3,3,アーヴァイン,54,ティータ,1:11.5,36.3,1.9,1,牡,2,470,0
4,201701010305,5,1,1,キモンプリンス,54,丹内祐次,1:11.8,36.3,7.6,4,牡,2,460,0
5,201701010305,6,2,2,クォーターイモン,53,木幡初也,1:11.9,36.7,122.6,9,牡,2,426,0
6,201701010305,7,8,8,コンヴィーヴォ,54,酒井学,1:13.0,37.9,75.7,8,牝,2,428,0
7,201701010305,8,8,9,アレーグル,54,藤岡佑介,1:13.1,38.1,20.9,6,牡,2,468,0
8,201701010305,9,4,4,カープギャル,53,城戸義政,1:14.3,38.5,48.9,7,牝,2,470,0
0,201701010306,1,7,12,エール,55,坂井瑠星,2:41.3,36.4,5.1,2,セ,3,436,4
1,201701010306,2,2,2,ダブルバインド,56,ルメール,2:41.5,35.7,1.6,1,牡,3,428,-2
2,201701010306,3,3,4,ブライトクォーツ,56,蛯名正義,2:41.6,36.6,25.5,6,牡,3,460,-4
3,201701010306,4,6,9,コスモヴァーズ,56,丹内祐次,2:42.2,36.7,12.7,4,牡,3,432,-4
4,201701010306,5,5,8,トゥザキングダム,56,横山和生,2:42.6,35.8,125.0,12,牡,3,460,-7
5,201701010306,6,3,3,ダンスアラウンド,56,丸山元気,2:42.6,37.1,32.6,8,牡,3,524,4
6,201701010306,7,6,10,ビハインドクラウズ,55,城戸義政,2:42.8,37.2,41.9,9,牡,3,498,-4
7,201701010306,8,4,5,リウォード,56,藤岡佑介,2:42.9,37.6,48.6,10,牡,3,474,10
8,201701010306,9,7,11,リーディングタイム,53,井上敏樹,2:42.9,37.4,199.2,13,牝,3,422,6
9,201701010306,10,5,7,ベストダンス,56,四位洋文,2:43.0,36.8,7.0,3,牡,3,494,2
10,201701010306,11,8,13,リュイザン,53,横山武史,2:43.1,37.7,27.5,7,牡,3,402,2
11,201701010306,12,1,1,シュヴァルノーブル,53,小崎綾也,2:43.4,38.4,322.3,14,牝,3,400,8
12,201701010306,13,8,14,アサーティブ,54,古川吉洋,2:45.3,40.3,72.4,11,牝,3,456,4
0,201701010307,1,3,3,エムオービーナス,51,木幡初也,0:59.0,35.4,117.1,10,牝,3,458,-2
1,201701010307,2,4,4,ウイナーズロード,51,城戸義政,0:59.1,35.4,2.6,1,牝,3,414,-4
2,201701010307,3,5,6,ジュンゲル,57,国分恭介,0:59.1,35.1,165.8,11,セ,4,450,0
3,201701010307,4,6,8,エピューレ,49,横山武史,0:59.2,35.8,4.8,3,牝,3,478,2
4,201701010307,5,7,9,スズカゴーディー,54,ルメール,0:59.3,35.0,3.2,2,牡,3,480,-2
5,201701010307,6,1,1,スマートアムール,52,藤岡康太,0:59.3,34.9,7.1,4,牝,3,440,-2
6,201701010307,7,2,2,スズカオーショウ,57,柴山雄一,0:59.5,35.8,50.0,7,牡,6,512,-6
7,201701010307,8,5,5,イソノヴィグラス,56,井上敏樹,0:59.8,35.1,9.5,5,牡,4,472,4
8,201701010307,9,7,10,ビップフウマ,57,古川吉洋,1:00.0,36.1,59.4,8,牡,4,518,-6
9,201701010307,10,8,12,マルカメテオ,57,荻野琢真,1:00.0,35.7,21.7,6,セ,5,462,-30
10,201701010307,11,8,11,トウカイマインド,55,横山和生,1:00.0,35.1,82.4,9,牝,6,464,4
11,201701010307,12,6,7,ノーフェイト,54,坂井瑠星,1:00.1,35.4,189.5,12,牝,5,472,2
0,201701010308,1,4,7,ロードアルバータ,54,ルメール,2:00.3,35.3,1.5,1,牡,3,456,8
1,201701010308,2,6,10,デルマオギン,55,池添謙一,2:00.6,35.8,6.4,2,牝,4,478,2
2,201701010308,3,1,1,ピスカデーラ,52,酒井学,2:00.8,36.2,38.4,9,牝,3,460,14
3,201701010308,4,6,11,ロードキング,57,ティータ,2:00.9,36.3,10.0,3,牡,4,480,-2
4,201701010308,5,3,4,ラレゾン,52,丸山元気,2:01.1,36.5,29.6,8,牝,3,438,0
5,201701010308,6,7,13,ダブルフラワー,55,丹内祐次,2:01.2,36.4,14.2,5,牝,5,486,-14
6,201701010308,7,7,12,コスモレティクルム,55,黛弘人,2:01.2,36.3,85.0,11,牝,4,450,2
7,201701010308,8,3,5,アルマレイモミ,54,坂井瑠星,2:01.6,36.8,24.3,7,牝,4,454,-2
8,201701010308,9,5,8,ホットファイヤー,57,藤岡佑介,2:01.7,37.3,13.5,4,牡,4,468,6
9,201701010308,10,8,14,ウイングエンペラー,57,小林徹弥,2:01.9,36.8,564.7,15,牡,4,478,-2
10,201701010308,11,2,2,ホッコーペネロープ,52,横山和生,2:02.0,35.9,395.4,14,牝,3,478,6
11,201701010308,12,8,15,スリープレッピー,57,藤岡康太,2:02.0,38.3,82.0,10,セ,4,436,2
12,201701010308,13,5,9,レッドグルック,54,横山武史,2:02.4,37.4,191.1,13,牡,6,488,-4
13,201701010308,14,2,3,サンライズサーカス,57,古川吉洋,2:02.7,38.6,19.6,6,牡,4,502,-12
14,201701010308,15,4,6,イマジンザット,57,柴山雄一,2:04.0,39.5,125.8,12,牡,4,460,24
0,201701010309,1,4,6,キチロクステージ,57,二本柳壮,1:44.6,37.2,30.3,10,牡,4,476,8
1,201701010309,2,6,10,リヴァイアサン,54,ルメール,1:45.1,38.2,4.0,1,牡,3,502,0
2,201701010309,3,5,7,モルゲンロート,57,原田和真,1:45.1,37.9,4.7,2,牡,4,474,-8
3,201701010309,4,2,2,タイキオールブルー,57,国分恭介,1:45.3,38.2,9.6,5,牡,5,450,-4
4,201701010309,5,8,13,アスタリスク,57,柴山雄一,1:46.1,38.8,12.2,7,牡,4,476,2
5,201701010309,6,5,8,トラキアンコード,57,ティータ,1:46.2,39.1,11.8,6,セ,5,498,-4
6,201701010309,7,7,12,メイショウイッポン,54,藤岡康太,1:46.2,39.1,23.7,8,牡,3,488,0
7,201701010309,8,1,1,クラウンロマン,55,横山和生,1:46.3,38.7,73.6,12,牝,4,448,-4
8,201701010309,9,3,4,ディーエスアクシス,54,酒井学,1:46.6,38.7,64.5,11,牡,3,490,14
9,201701010309,10,4,5,ジュアンマリエ,54,井上敏樹,1:46.7,39.4,111.3,14,牝,4,446,-6
10,201701010309,11,3,3,インザバブル,57,蛯名正義,1:47.0,39.4,5.9,4,牡,4,494,2
11,201701010309,12,7,11,シンコーマーチャン,54,丸山元気,1:47.3,40.4,5.2,3,牡,3,480,2
12,201701010309,13,8,14,ミュゼリバイアサン,56,木幡初也,1:48.2,41.3,26.2,9,牡,4,502,0
13,201701010309,14,6,9,シャイニングカフェ,54,横山武史,1:48.9,41.5,98.6,13,牡,5,502,-8
0,201701010310,1,4,5,タガノアスワド,52,国分恭介,1:47.5,35.9,3.0,1,牝,3,506,4
1,201701010310,2,6,10,ゴッドカリビアン,55,柴山雄一,1:47.5,35.5,41.5,11,牝,4,452,2
2,201701010310,3,5,8,スターファセット,55,ルメール,1:47.7,35.4,3.8,2,牝,5,466,8
3,201701010310,4,3,4,ジャストザマリン,52,丸山元気,1:47.8,36.0,10.4,4,牝,3,518,12
4,201701010310,5,2,2,リナーテ,52,ティータ,1:47.8,36.0,4.8,3,牝,3,476,16
5,201701010310,6,3,3,アルケミスト,55,藤岡佑介,1:47.9,35.2,39.0,9,牝,4,448,6
6,201701010310,7,6,9,ココファンタジア,55,藤岡康太,1:48.0,36.5,22.5,8,牝,4,468,12
7,201701010310,8,8,14,ショウナンサザナミ,52,池添謙一,1:48.1,36.5,40.3,10,牝,3,420,-4
8,201701010310,9,1,1,メイショウミソラ,55,酒井学,1:48.7,37.0,107.9,12,牝,5,460,2
9,201701010310,10,5,7,メイショウミハル,52,蛯名正義,1:49.0,35.9,10.5,5,牝,3,468,2
10,201701010310,11,8,13,シナジー,52,勝浦正樹,1:49.2,36.2,302.5,14,牝,3,452,-4
11,201701010310,12,7,12,ヴァルツァー,52,木幡初也,1:49.3,36.8,216.7,13,牝,3,400,-10
12,201701010310,13,7,11,コマノレジーナ,52,四位洋文,1:50.5,38.1,16.1,6,牝,3,430,20
13,201701010310,14,4,6,ダンツペンダント,55,古川吉洋,1:51.4,40.0,16.9,7,牝,4,514,10
0,201701010311,1,7,8,モンドインテロ,57,ルメール,2:40.6,34.9,1.7,1,牡,5,492,18
1,201701010311,2,4,4,シルクドリーマー,56,柴山雄一,2:40.7,35.3,8.5,5,牡,8,474,-8
2,201701010311,3,8,9,ラブラドライト,56,酒井学,2:40.7,35.6,7.1,2,セ,8,504,12
3,201701010311,4,2,2,デルマサリーチャン,54,勝浦正樹,2:40.8,35.1,36.8,7,牝,6,484,-4
4,201701010311,5,3,3,バロンドゥフォール,56,丸山元気,2:40.9,34.8,42.2,8,セ,7,472,4
5,201701010311,6,1,1,プレストウィック,56,ティータ,2:41.2,35.7,7.1,3,牡,6,528,4
6,201701010311,7,8,10,ハツガツオ,54,丹内祐次,2:41.3,35.9,60.0,9,牝,6,510,-4
7,201701010311,8,7,7,トウシンモンステラ,56,小崎綾也,2:41.6,36.3,60.9,10,牡,7,482,-4
8,201701010311,9,5,5,トゥインクル,57,古川吉洋,2:41.6,36.1,7.8,4,牡,6,464,12
9,201701010311,10,6,6,ヒラボクディープ,57,蛯名正義,2:42.1,36.9,17.5,6,牡,7,516,4
0,201701010312,1,8,15,ライトフェアリー,55,柴山雄一,1:08.3,34.1,7.1,3,牝,5,484,-8
1,201701010312,2,1,1,ペイシャフェリシタ,55,ルメール,1:08.7,33.9,2.9,1,牝,4,480,-2
2,201701010312,3,5,9,ロイヤルメジャー,52,城戸義政,1:08.7,34.1,16.9,8,牝,3,448,-2
3,201701010312,4,8,14,マイネルエスパス,57,丹内祐次,1:08.8,34.4,13.9,7,牡,5,510,-6
4,201701010312,5,5,8,クラウンアイリス,55,四位洋文,1:08.8,33.4,10.2,4,牝,6,408,0
5,201701010312,6,3,5,シルヴァーコード,55,丸山元気,1:08.9,34.4,13.7,6,牝,5,472,-2
6,201701010312,7,3,4,イキオイ,57,蛯名正義,1:08.9,34.0,12.6,5,牡,5,442,-6
7,201701010312,8,7,13,デスティニーソング,52,藤岡康太,1:08.9,33.7,6.1,2,牝,3,420,-14
8,201701010312,9,2,2,イーグルアモン,55,木幡初也,1:09.0,34.0,101.6,14,牝,6,452,-4
9,201701010312,10,2,3,ヴァッフシュテルケ,57,坂井瑠星,1:09.0,34.0,20.7,10,牡,6,474,-4
10,201701010312,11,4,6,クリノスイートピー,55,小崎綾也,1:09.0,34.8,22.2,11,牝,5,446,4
11,201701010312,12,6,11,ドゥモワゼル,52,勝浦正樹,1:09.0,34.3,38.9,13,牝,3,452,4
12,201701010312,13,6,10,イアペトス,57,古川吉洋,1:09.1,34.3,104.2,15,牡,5,480,-10
13,201701010312,14,4,7,レッドカーペット,57,池添謙一,1:09.5,34.8,24.6,12,牡,4,516,-14
14,201701010312,15,7,12,ビービーサレンダー,57,藤岡佑介,1:10.6,35.9,20.3,9,牡,4,500,2
0,201701010401,1,8,10,ファストアプローチ,54,ティータ,1:29.3,35.6,3.4,2,牡,2,532,-4
1,201701010401,2,6,6,ココロストライク,54,四位洋文,1:30.1,36.1,8.7,4,牝,2,454,4
2,201701010401,3,5,5,バリエンテ,54,勝浦正樹,1:30.1,35.5,9.8,5,牡,2,434,-2
3,201701010401,4,2,2,ラスエモーショネス,54,藤岡康太,1:30.1,36.4,6.0,3,牝,2,468,0
4,201701010401,5,3,3,オモウツボ,54,柴山雄一,1:30.2,36.0,51.2,9,牝,2,466,0
5,201701010401,6,1,1,ティーカラット,54,池添謙一,1:30.3,36.7,2.6,1,牡,2,482,-2
6,201701010401,7,7,8,ドナカデンツァ,53,木幡初也,1:30.5,35.6,36.0,7,牝,2,436,-2
7,201701010401,8,7,9,カシノデジール,54,二本柳壮,1:30.5,36.3,246.7,11,牝,2,438,-4
8,201701010401,9,4,4,ナムラファラー,54,丸山元気,1:30.8,37.5,48.8,8,牡,2,452,6
9,201701010401,10,6,7,マイウェイアムール,53,坂井瑠星,1:31.0,37.6,15.1,6,牝,2,482,2
10,201701010401,11,8,11,ロードネプチューン,54,藤岡佑介,1:33.4,40.1,86.2,10,牡,2,452,2
0,201701010402,1,4,4,サンデュランゴ,53,城戸義政,0:59.0,35.6,2.0,1,牝,3,472,0
1,201701010402,2,5,5,サンコロナ,51,横山武史,0:59.5,35.9,7.7,4,牝,3,402,0
2,201701010402,3,5,6,ノヴァルーナ,54,ティータ,0:59.6,36.2,7.0,3,牝,3,462,2
3,201701010402,4,6,7,ノボミリオンヌ,54,丸山元気,0:59.7,35.7,37.5,8,牝,3,444,4
4,201701010402,5,7,10,リンガスネオ,56,勝浦正樹,0:59.7,36.1,4.7,2,牡,3,486,12
5,201701010402,6,7,9,メイショウカリナン,56,藤岡佑介,1:00.4,36.4,18.7,6,牡,3,488,-4
6,201701010402,7,6,8,タイキブリジャール,56,藤岡康太,1:00.5,36.9,8.6,5,牡,3,460,4
7,201701010402,8,3,3,スズカバランス,56,柴山雄一,1:00.9,36.1,64.8,10,牡,3,464,14
8,201701010402,9,8,11,エスタシオン,56,古川吉洋,1:01.0,37.4,57.6,9,セ,3,446,-6
9,201701010402,10,8,12,メイショウラクエン,56,池添謙一,1:01.4,37.4,18.8,7,牡,3,448,-4
10,201701010402,11,2,2,リボンナイト,55,井上敏樹,1:01.6,37.2,107.0,11,牡,3,434,-4
11,201701010402,12,1,1,ハナノバード,54,竹之下智,1:01.6,36.0,356.1,12,牝,3,458,-20
0,201701010403,1,5,7,トップゴーイング,56,四位洋文,1:46.9,37.9,2.0,1,牡,3,502,0
1,201701010403,2,4,5,エイシンブルーム,54,国分恭介,1:47.1,37.9,54.9,9,牝,3,448,4
2,201701010403,3,2,2,サウンドベティ,54,勝浦正樹,1:47.2,38.0,7.7,3,牝,3,430,-2
3,201701010403,4,6,9,デンコウジェネシス,56,丹内祐次,1:47.2,38.3,25.8,6,セ,3,456,-8
4,201701010403,5,7,11,メッサーマイスター,55,坂井瑠星,1:47.3,38.7,10.5,5,牡,3,462,0
5,201701010403,6,1,1,タイキビージェイ,56,ティータ,1:47.3,37.9,4.1,2,牡,3,518,-2
6,201701010403,7,3,3,サクラセンティーレ,54,黛弘人,1:47.8,38.8,69.1,10,牝,3,478,-6
7,201701010403,8,4,6,サンレイトピック,55,井上敏樹,1:48.1,38.1,137.3,11,牡,3,468,12
8,201701010403,9,8,14,メイクミーハッピー,56,蛯名正義,1:48.2,38.3,7.8,4,牡,3,452,-4
9,201701010403,10,3,4,ブライトインベガス,56,柴山雄一,1:48.8,38.9,27.7,7,牡,3,480,8
10,201701010403,11,7,12,テイエムセイント,56,古川吉洋,1:48.9,40.0,300.3,14,牡,3,466,-12
11,201701010403,12,5,8,ハンズスミス,56,池添謙一,1:49.4,40.7,39.3,8,牡,3,458,10
12,201701010403,13,8,13,ジューンスラスト,56,荻野琢真,1:51.3,41.9,153.6,12,牡,3,528,2
0,201701010404,1,6,11,エレクトロニカ,54,ティータ,2:01.0,35.1,2.2,1,牝,3,406,0
1,201701010404,2,2,3,リリックドラマ,54,国分恭介,2:01.2,36.2,6.5,2,牝,3,452,8
2,201701010404,3,1,2,モダンハート,54,黛弘人,2:01.3,36.1,13.4,6,牝,3,516,2
3,201701010404,4,7,13,シンボリブーケ,54,蛯名正義,2:01.5,35.9,11.9,5,牝,3,478,2
4,201701010404,5,3,5,ミナミ,54,丸山元気,2:01.5,36.1,40.5,11,牝,3,470,-12
5,201701010404,6,5,9,ビートフォーセール,53,坂井瑠星,2:01.7,35.8,25.4,8,牝,3,472,8
6,201701010404,7,4,8,ハギノエスカーダ,54,藤岡佑介,2:01.9,35.8,42.9,12,牝,3,440,12
7,201701010404,8,3,6,サワヤカフェスタ,54,原田和真,2:02.0,36.2,48.9,13,牝,3,400,2
8,201701010404,9,7,14,レッドラフィーネ,54,池添謙一,2:02.0,36.5,7.5,4,牝,3,434,12
9,201701010404,10,8,15,モーヴ,54,横山典弘,2:02.1,36.0,32.9,9,牝,3,428,-2
10,201701010404,11,2,4,ラリュール,51,横山武史,2:02.2,36.9,38.4,10,牝,3,440,-2
11,201701010404,12,8,16,ヴァントネール,54,丹内祐次,2:02.4,37.1,57.1,14,牝,3,446,-2
12,201701010404,13,6,12,メイショウユーコン,54,四位洋文,2:02.4,36.2,21.2,7,牝,3,438,-8
13,201701010404,14,1,1,フェアリーパウダー,54,横山和生,2:02.6,37.9,7.4,3,牝,3,478,22
14,201701010404,15,4,7,ハヤブサピクシー,53,城戸義政,2:02.6,36.8,333.7,15,牝,3,404,0
15,201701010404,16,5,10,プリンシアステラ,54,柴山雄一,2:03.4,38.3,420.7,16,牝,3,442,14
0,201701010405,1,8,12,ペプチドオーキッド,54,四位洋文,1:51.1,35.1,3.4,1,牡,2,466,0
1,201701010405,2,7,11,トップヴォイス,54,横山典弘,1:51.3,35.1,4.8,3,牡,2,482,0
2,201701010405,3,2,2,ネル,54,勝浦正樹,1:51.5,35.0,56.3,10,牡,2,478,0
3,201701010405,4,8,13,アドマイヤテンプウ,54,国分恭介,1:51.9,36.0,24.9,6,牝,2,432,0
4,201701010405,5,4,5,レッドオールデン,54,柴山雄一,1:52.0,35.1,5.2,4,牡,2,472,0
5,201701010405,6,1,1,マーナガルム,54,古川吉洋,1:52.0,35.7,4.4,2,牡,2,444,0
6,201701010405,7,6,9,ザファーストバイオ,53,坂井瑠星,1:52.1,35.2,35.5,8,牡,2,456,0
7,201701010405,8,6,8,ラクロアクリスエス,54,ティータ,1:52.1,35.4,49.7,9,牡,2,498,0
8,201701010405,9,3,3,ルフィーナ,54,藤岡佑介,1:52.5,36.0,27.8,7,牝,2,454,0
9,201701010405,10,4,4,タケルデューク,54,池添謙一,1:52.8,36.6,9.3,5,牡,2,496,0
10,201701010405,11,5,6,ボールドスパルタン,54,丸山元気,1:53.8,37.2,60.8,11,牡,2,454,0
11,201701010405,12,5,7,デルマシャンパン,54,蛯名正義,1:54.0,37.1,122.5,12,牝,2,454,0
0,201701010406,1,3,3,ティーラウレア,54,蛯名正義,2:35.7,37.3,4.2,3,牡,3,544,16
1,201701010406,2,6,7,セイカエドミザカ,57,柴山雄一,2:35.7,37.4,31.3,7,牡,4,492,12
2,201701010406,3,2,2,スズカロング,54,藤岡佑介,2:35.8,36.9,4.1,2,牡,3,472,-4
